episode,reward,avg_100
225,-180.3706273310945,-186.70285182704808
226,-190.24266296046542,-186.74498444423895
227,-189.9633321026142,-186.73394318828056
228,-182.33823335101738,-186.6207678215681
229,-184.99222200096386,-186.6740310431677
230,-186.11316406416964,-186.6883588379612
231,-186.07530805864397,-186.65236796128778
232,-189.31453933647222,-186.71536717701886
233,-191.34131151447642,-186.72880411364625
234,-185.6026392409831,-186.65318857208024
235,-189.69115186511075,-186.63303966131636
236,-177.66107917327008,-186.48449897322925
237,-186.784593244145,-186.554693531459
238,-188.42351102896572,-186.56659573914706
239,-186.8771706576732,-186.52461928532313
240,-186.10694695659745,-186.45601760508987
241,-171.664695094463,-186.24624977399776
242,-187.72237277951373,-186.2445206439541
243,-185.33766556066698,-186.19246944057687
244,-179.9487595255006,-186.11725635108525
245,-184.59722516601403,-186.11209524519953
246,-190.1894967976604,-186.12948833870115
247,-188.57928771859105,-186.10517018411764
248,-181.19303848165333,-186.02179847295017
249,-188.63270374128163,-186.0632317609544
250,-186.08796512598843,-186.07094807945157
251,-181.48755498648345,-186.00809037705974
252,-179.78519778961996,-185.95343453230842
253,-187.71603011484163,-185.9551042631838
254,-184.49687281566406,-185.93628840061228
255,-182.80621040147358,-185.94545251604075
256,-181.53116219128472,-185.88849212486326
257,-184.3543793974592,-185.85538786466438
258,-188.8290040642226,-185.8373629284389
259,-190.02617579283663,-185.82918503807937
260,-182.98128395693615,-185.7497068281061
261,-177.82188844656645,-185.60514891430037
262,-182.002477558309,-185.5359586492001
263,-184.80691794318375,-185.54154197022564
264,-177.1099510164649,-185.431959385288
265,-185.7237409293236,-185.5000131524766
266,-186.59636271820563,-185.49458604474893
267,-184.208884941028,-185.50228791669772
268,-188.12847769572133,-185.47687609837783
269,-181.8564724619262,-185.42347180773143
270,-182.96282799110702,-185.33728081542594
271,-185.4285477805544,-185.25946157283238
272,-187.78799979872068,-185.2789116204334
273,-172.02392259434657,-185.10204360822277
274,-184.28755919769222,-185.0578930025832
275,-180.62775527426845,-184.99043845266
276,-186.557324633136,-185.0310353180416
277,-181.71294284325225,-184.9701327605495
278,-187.1175921921987,-185.0249783896014
279,-177.66738822200801,-184.88535451945938
280,-185.768317250913,-184.85326626250313
281,-185.88118888636103,-184.93200773171355
282,-183.38762316774236,-185.0134489380369
283,-185.90444557269697,-185.03964917816575
284,-182.27026278447536,-184.98957274241803
285,-177.93118745677123,-184.8837599446572
286,-186.30005959541518,-184.84082711900092
287,-183.28928694363768,-184.84447117878284
288,-182.53492937188634,-184.79568117671525
289,-182.1711084980996,-184.86160243466938
290,-186.45882405778474,-184.83468466463438
291,-173.17907639092797,-184.73665671028797
292,-186.42974507060052,-184.68806080929616
293,-183.286531428567,-184.61111740234026
294,-172.13713031911792,-184.41773789540716
295,-187.7639090059381,-184.49986712496894
296,-174.6794241400622,-184.47060376054702
297,-181.55609840291112,-184.39876714111972
298,-187.38353800984083,-184.45608776893235
299,-180.78115619581573,-184.37745403987378
300,-183.0243636995862,-184.33534057895494
301,-185.87230199578946,-184.3619567668017
302,-183.99191113077202,-184.39830240341848
303,-184.16046864032546,-184.35493781960682
304,-175.14901205400398,-184.2104915210349
305,-180.8345975524533,-184.14420079120202
306,-180.98229104986174,-184.05671905558899
307,-180.96866100580885,-184.05701519093847
308,-181.58089448770096,-184.04255138294397
309,-176.4362339221946,-183.9330254317062
310,-187.79448731251318,-184.02265164216905
311,-174.4037905047371,-183.86931337184885
312,-183.8742152315252,-183.8235031143599
313,-177.598076790628,-183.7182174882736
314,-184.01373191146396,-183.6621856124828
315,-184.19519619126288,-183.64561370637955
316,-179.85914589709228,-183.5838366546107
317,-186.5816802490205,-183.5686067503658
318,-180.84297310233484,-183.5124892055371
319,-185.25102458205353,-183.5519906645859
320,-186.14528947061714,-183.6123113184739
321,-186.9067861315268,-183.62830999182373
322,-175.745294069797,-183.55020814337226
323,-186.28719181763705,-183.53019219359928
324,-188.32027139976313,-183.54208341376867
325,-182.14701724807276,-183.55984731293847
326,-184.94315853699007,-183.5068522687037
327,-178.47023318597036,-183.39192127953723
328,-182.58660338613714,-183.39440497988846
329,-186.45481814718437,-183.40903094135064
330,-174.6253603492422,-183.29415290420135
331,-179.70583733841283,-183.23045819699905
332,-181.64781700689844,-183.15379097370334
333,-175.83049160425418,-182.99868277460112
334,-182.32831272723024,-182.96593950946357
335,-177.19371713809008,-182.84096516219336
336,-181.33189046855713,-182.87767327514626
337,-176.50411206277505,-182.77486846333252
338,-183.96674742144347,-182.7303008272573
339,-185.38661716735393,-182.71539529235415
340,-188.47528289537547,-182.73907865174192
341,-178.59591516634376,-182.80839085246078
342,-174.3564860310738,-182.67473198497635
343,-178.41194597642402,-182.60547478913384
344,-187.9172824413468,-182.68516001829232
345,-186.73721331508813,-182.7065598997831
346,-187.52509614711423,-182.6799158932776
347,-178.1219607346188,-182.5753426234379
348,-183.51863964238194,-182.59859863504516
349,-184.39910485595055,-182.55626264619187
350,-183.3730197559246,-182.52911319249125
351,-176.8853354202677,-182.48309099682908
352,-177.11561522647222,-182.4563951711976
353,-188.4301798836031,-182.4635366688852
354,-183.97769025594403,-182.45834484328805
355,-186.3155452328861,-182.49343819160214
356,-177.868026543439,-182.45680683512364
357,-177.28044831626667,-182.38606752431173
358,-187.04370731815484,-182.3682145568511
359,-176.63210806992237,-182.23427387962195
360,-184.4639852465297,-182.2491008925179
361,-187.163576925288,-182.34251777730512
362,-184.33953859930813,-182.36588838771513
363,-179.3684215097198,-182.31150342338043
364,-181.1662637879085,-182.35206655109488
365,-177.65934754532935,-182.27142261725493
366,-180.13110535068972,-182.20677004357978
367,-180.39250006126437,-182.16860619478214
368,-183.99570273157,-182.12727844514063
369,-180.0915717464222,-182.10962943798557
370,-182.97060850838818,-182.1097072431584
371,-187.05949231283356,-182.1260166884812
372,-184.405853877471,-182.0921952292687
373,-180.64157985900744,-182.17837180191526
374,-183.67703986407233,-182.1722666085791
375,-184.72561884044606,-182.21324524424085
376,-180.45496078126988,-182.1522216057222
377,-188.62826421349362,-182.22137481942463
378,-181.1279531780608,-182.16147842928322
379,-186.0345852150051,-182.24515039921323
380,-175.82323036665588,-182.14569953037062
381,-185.24833751385674,-182.1393710166456
