episode,reward,avg_100
434,-37.62946061572002,-51.239784702499755
435,-71.20363024467376,-51.24885909781275
436,-43.7832595453076,-50.987313601149715
437,-16.556209715963167,-50.443921911529266
438,-69.82903240873182,-50.89221726408793
439,-64.02778031736962,-51.28467881498438
440,-69.81691700582675,-51.604612803454216
441,-63.21606915581974,-51.60247460306883
442,-65.03162185933616,-51.93060857660731
443,-52.213772604557214,-51.94674041787094
444,-60.67341949773835,-52.30268067019005
445,-60.73584310399319,-52.202407723456666
446,-64.35179004529934,-52.133703941006985
447,-63.462498527061456,-52.347893340708595
448,-26.284946311010827,-52.07231697610237
449,-43.72046681442774,-51.94268196403767
450,-63.83975405365017,-52.32011016679346
451,-64.33053807097065,-52.756614480069764
452,-70.23737659651025,-53.22550817247654
453,-60.48162418618329,-53.19496455533977
454,-47.77150342426057,-53.10478475446869
455,-63.3962526734813,-53.36151349295719
456,-70.30737181491185,-53.42399472694242
457,-36.583224001104526,-53.18288767725469
458,-64.17178741435004,-53.65822631193356
459,-20.40297442321994,-53.444172142501394
460,-36.59057412686782,-53.20278509977453
461,-63.597385438414875,-53.5883040615955
462,-58.135580483798414,-53.46768012107623
463,-46.80258117608594,-53.458767148100044
464,-24.701511593375145,-53.007392351676906
465,-42.744054937100856,-52.80065906531068
466,-43.20105628861185,-52.57980254918462
467,-63.212142308033506,-52.502434587980154
468,-69.91583952733784,-52.6744435888302
469,-70.65132792399038,-52.903509334371755
470,-70.13131909859666,-53.35603116738026
471,-63.289304000997916,-53.60105657550494
472,-56.607466807270356,-53.73464187654778
473,-42.12763242166751,-53.58034234037449
474,-69.5462632167185,-53.63059007313894
475,-53.88585768878497,-53.45729222026933
476,-69.78062489095294,-53.46028092470514
477,-71.13840722416168,-53.63100489112445
478,-25.84723660618583,-53.50940239634285
479,-70.9681445637584,-53.64378175739117
480,-52.5015708595003,-53.95747132147534
481,-38.22418241115686,-53.91156567103299
482,-25.92225337750782,-53.91896630557414
483,-42.69422191306879,-53.68459047745122
484,-52.05116069666923,-53.554655724685745
485,-69.59006830639433,-53.88148039537726
486,-69.97641463295332,-54.214852162612004
487,-64.51742651036896,-54.253221717617755
488,-63.45899887419882,-54.36988298069523
489,-20.888991763793673,-53.87487761810635
490,-21.200102344860795,-53.381785495590684
491,-69.4819155916818,-53.443117386925394
492,-20.69271673730912,-53.041505503503814
493,-52.549709905753275,-53.317657121394134
494,-38.13186579953149,-53.16215610497765
495,-25.917842618488088,-52.71125660745704
496,-63.23640527393873,-52.95854835487674
497,-70.5452480018507,-52.956491435525166
498,-37.677018861077286,-52.725695081214845
499,-50.26343599575017,-52.530177002736266
500,-36.80676581384594,-52.20347804605723
