episode,reward,avg_100
90,-191.71779094538405,-189.3288689276675
91,-193.36318992193588,-189.3732021254067
92,-184.60152135256314,-189.3213360300497
93,-189.44108827175114,-189.32262368856263
94,-189.16738183136792,-189.32097217944354
95,-189.16504720129007,-189.31933086388403
96,-189.43421975244354,-189.3205276231398
97,-181.44239556949867,-189.2393097669167
98,-188.443517795843,-189.23118944068128
99,-195.85086297397407,-189.29805482990645
100,-192.63418326641354,-189.33141611427152
101,-191.87068899192514,-189.47173839879113
102,-191.23393100553596,-189.54555509774028
103,-194.18785678716745,-189.57447566901644
104,-182.52437962550093,-189.50880594737518
105,-193.29779083036888,-189.5838481433989
106,-188.59544589682122,-189.60990244631697
107,-191.14615313377155,-189.5996977789713
108,-193.28026689179174,-189.67390216596496
109,-184.55680849694573,-189.62364882331383
110,-193.7833260825956,-189.61618693379097
111,-190.0423785791722,-189.6590637917073
112,-183.9512131800992,-189.5539794334817
113,-182.16361034345005,-189.480545063174
114,-187.22095106996846,-189.4614697514466
115,-185.61102526433626,-189.41440485170526
116,-192.15797391453827,-189.42521655457767
117,-182.9762253441496,-189.33327744949986
118,-190.15315022163335,-189.27641939455592
119,-188.77587587549976,-189.23554821252193
120,-194.48370694569908,-189.25215975205026
121,-192.375764202739,-189.21342994564446
122,-192.7860254206819,-189.1987543520419
123,-193.02671602895413,-189.1973640318907
124,-195.7339775371822,-189.20796791210148
125,-187.7445007669145,-189.13351236293212
126,-191.89694511898136,-189.21372675616394
127,-192.10690802086717,-189.17876815399882
128,-191.94879534856184,-189.22679113050802
129,-190.16024670371152,-189.28616864723546
130,-190.70026810034062,-189.27268913750675
131,-194.85562306651784,-189.30790911068215
132,-183.11201094748077,-189.2634419012479
133,-191.704012325556,-189.39534539711175
134,-196.09071846289635,-189.45160254189807
135,-191.89509223523513,-189.52953565954053
136,-192.9281357040035,-189.49573593198392
137,-192.0796108486573,-189.5390200351255
138,-186.06328538540356,-189.44133514728566
139,-188.1440095782344,-189.3958767503128
140,-181.44842620155052,-189.31786276506176
141,-190.51752533621396,-189.30164179033832
142,-188.5863400393409,-189.33060351525518
143,-191.55028572034314,-189.41155197066334
144,-191.75771541822277,-189.44932317437855
145,-189.2008999427065,-189.42238078957823
146,-191.21961387771182,-189.411302470409
147,-184.15268559692439,-189.42040064519585
148,-189.2317439834769,-189.40343364035004
149,-188.47881786554711,-189.3613420856481
