episode,reward,avg_100
56,-150.14954424488073,-168.8550719911325
57,-154.20515870209005,-168.5980559685177
58,-175.487487920305,-168.7168392780313
59,-144.45452335550135,-168.3056135844291
60,-121.74068139858058,-167.52953138133162
61,-173.274499332264,-167.62371118380594
62,-151.92837343052145,-167.37056057488198
63,-149.9404423386797,-167.09389203145022
64,-121.01540550189358,-166.37391567942586
65,-169.05372904680854,-166.4151435773856
66,-164.35742522939077,-166.3839660266584
67,-151.31846431101445,-166.15910779209656
68,-133.3298382483016,-165.6763244164525
69,-114.41526022421013,-164.9334104426519
70,-139.79329867823452,-164.57426598887452
71,-163.4891732548522,-164.55898299262068
72,-83.37849081936163,-163.43147615688096
73,-111.51709869856147,-162.72032030128756
74,-177.1538244945608,-162.9153676552507
75,-149.95878535899698,-162.74261322463397
76,-151.73154636065942,-162.59773076589747
77,-115.01769911022006,-161.97980827686268
78,-131.46636327911807,-161.5886102640711
79,-175.48914736286093,-161.76456642987856
80,-86.18387552007613,-160.81980779350604
81,-105.23223809662409,-160.13354150095194
82,-152.84965995243363,-160.04471367718952
83,-156.28160313845598,-159.99937499599994
84,-152.90919939807824,-159.91496814364373
85,-73.1382994726654,-158.89406615927928
86,-150.001623913822,-158.79066566805304
87,-137.63335275840842,-158.54747816334446
88,-151.36495914710724,-158.46585862906906
89,-145.06124810801333,-158.3152450277089
90,-152.73352181374395,-158.25322588088704
91,-146.03359119302945,-158.11894418102048
92,-160.4162476441012,-158.14391487083657
93,-121.68022973408841,-157.75183223495756
94,-167.19604671336975,-157.8523026017492
95,-145.63893052595154,-157.723740790425
96,-80.9288698492673,-156.9237942181213
97,-124.67113558597893,-156.59129258273836
98,-159.78987118642283,-156.62393113991882
99,-170.4886211654131,-156.7639785139137
100,-95.47153023495791,-156.15105403112418
101,-41.445966548597475,-154.70952923825314
102,-94.8076265747168,-153.69957645616648
103,-110.04847960251516,-153.0437301883658
104,-143.34520060642052,-152.58197104453416
105,-126.20237619738953,-152.0255426504619
106,-100.54967021658068,-151.13697719973422
107,-122.63781141951772,-150.4962843094503
