episode,reward,avg_100
180,-157.0872976558042,-169.59278261346034
181,-110.98745189262992,-168.89051410262672
182,-172.29084980061126,-168.80224266347497
183,-165.9905925551522,-168.55224492176885
184,-162.83281900100755,-168.22148418888864
185,-138.10008733080173,-167.80822487603126
186,-159.81658170490073,-167.58679558681084
187,-116.91385477338707,-166.83395786215297
188,-165.00845792090493,-166.6012234019301
189,-156.32710561490887,-166.22543565416674
190,-144.17671492227055,-165.9670146963226
191,-128.93276557565747,-165.3677751692232
192,-164.5063820193709,-165.24923388475796
193,-119.0064798256536,-164.57014773167936
194,-165.83223286383227,-164.3488373758103
195,-163.48842957752692,-164.2459392380358
196,-157.57886451346582,-163.99563963785693
197,-149.2254291554043,-163.56171568274996
198,-160.8008874560037,-163.53223659856997
199,-160.3174584435503,-163.26164594193222
200,-149.68753992892906,-162.93523147441766
201,-161.479536299881,-162.8144047327562
202,-112.68834361226989,-162.07917479646412
203,-162.82378159892312,-161.9988583516835
204,-131.24059245555136,-161.59668229563667
205,-154.6116746619543,-161.36143944785312
206,-105.24005377963569,-160.63125717875243
207,-134.3004124699748,-160.18702496690946
208,-123.69339919987526,-159.89379123689469
209,-150.62305656675798,-159.5296283960191
210,-131.2479557743093,-158.94546859626368
211,-125.2145024457627,-158.35906306353496
212,-152.4084415529718,-158.0226463709293
213,-154.7443961310964,-157.81201314547366
214,-113.00616807436622,-157.19260755211587
215,-156.37014742173537,-156.9081205550782
216,-149.14597879459205,-156.53089155519604
217,-144.29865116339042,-156.34535333696763
218,-152.71133521123159,-156.10136853901034
219,-127.23075542544973,-155.6662869136925
220,-124.42477746626149,-155.00145984053032
221,-142.34331282884992,-154.61739225331632
222,-153.1300849366404,-154.43347381763044
223,-157.2856800754598,-154.38547826224266
224,-146.6295797070494,-154.12542031142544
225,-153.3680934299804,-153.88359608844036
226,-114.3049496462131,-153.09001061797105
227,-144.67037447190242,-152.70223103661013
228,-91.50085702099341,-151.98220528905068
229,-129.0630325451753,-151.58016217507475
230,-135.95600128806817,-151.35799220806032
231,-133.8360831133273,-151.08150252601425
232,-151.5143972299586,-150.947057490693
233,-110.72150311571184,-150.35386313295237
234,-130.8121898116451,-150.02054778149966
235,-155.2363094424245,-149.90785046077252
236,-116.17403488307295,-149.51842531381942
237,-111.79907718141257,-148.962956600556
238,-116.30792564185025,-148.41273476685325
